func,target,clean_func
101998,0,101998
52506,0,52506
262426,0,262426
84607,0,84607
184375,0,184375
41045,0,41045
237409,0,237409
40482,0,40482
75540,0,75540
254420,0,254420
10377,1,10377
49587,0,49587
139883,0,139883
79579,0,79579
200587,0,200587
56381,0,56381
181844,0,181844
175741,0,175741
240385,0,240385
33686,0,33686
262555,0,262555
96842,0,96842
175273,0,175273
168177,0,168177
135937,0,135937
101664,0,101664
210572,0,210572
130091,0,130091
156378,0,156378
85639,0,85639
46318,0,46318
190565,0,190565
154288,0,154288
21591,0,21591
132537,0,132537
258549,0,258549
124695,0,124695
265435,0,265435
256405,0,256405
1958,1,1958
212665,0,212665
206981,0,206981
156170,0,156170
266338,0,266338
232785,0,232785
115143,0,115143
40695,0,40695
234149,0,234149
202355,0,202355
50048,0,50048
184813,0,184813
158147,0,158147
223374,0,223374
107685,0,107685
795,1,795
61783,0,61783
51471,0,51471
48944,0,48944
222951,0,222951
154072,0,154072
18431,0,18431
196307,0,196307
112313,0,112313
229443,0,229443
151849,0,151849
25843,0,25843
221290,0,221290
86931,0,86931
10970,1,10970
109080,0,109080
177769,0,177769
187254,0,187254
239550,0,239550
250871,0,250871
52282,0,52282
160354,0,160354
131245,0,131245
114529,0,114529
156337,0,156337
27072,0,27072
150306,0,150306
69979,0,69979
34483,0,34483
42998,0,42998
41591,0,41591
128131,0,128131
59858,0,59858
38786,0,38786
171807,0,171807
149511,0,149511
21603,0,21603
146156,0,146156
262438,0,262438
213126,0,213126
27737,0,27737
109431,0,109431
29096,0,29096
262173,0,262173
226192,0,226192
95859,0,95859
42152,0,42152
29316,0,29316
99287,0,99287
220272,0,220272
211629,0,211629
148984,0,148984
218591,0,218591
230719,0,230719
32025,0,32025
85875,0,85875
23802,0,23802
35743,0,35743
94814,0,94814
132385,0,132385
79815,0,79815
68525,0,68525
266869,0,266869
168962,0,168962
24372,0,24372
52422,0,52422
52856,0,52856
114531,0,114531
103965,0,103965
220729,0,220729
221294,0,221294
51674,0,51674
226829,0,226829
216301,0,216301
253318,0,253318
257817,0,257817
713,1,713
107332,0,107332
93740,0,93740
81781,0,81781
102088,0,102088
171714,0,171714
104576,0,104576
53897,0,53897
232264,0,232264
188090,0,188090
260838,0,260838
19706,0,19706
68030,0,68030
57380,0,57380
129957,0,129957
36984,0,36984
31546,0,31546
249145,0,249145
237203,0,237203
107923,0,107923
192523,0,192523
37960,0,37960
228802,0,228802
251427,0,251427
73340,0,73340
177430,0,177430
124781,0,124781
201668,0,201668
2519,1,2519
88958,0,88958
243282,0,243282
15511,1,15511
46427,0,46427
213576,0,213576
187754,0,187754
176020,0,176020
7760,0,7760
76639,0,76639
67121,0,67121
85460,0,85460
246532,0,246532
73375,0,73375
233199,0,233199
215215,0,215215
63357,0,63357
103979,0,103979
36261,0,36261
84772,0,84772
147062,0,147062
200454,0,200454
223692,0,223692
30207,0,30207
178843,0,178843
132396,0,132396
211954,0,211954
136858,0,136858
35557,0,35557
54783,0,54783
82718,0,82718
229741,0,229741
4165,1,4165
170409,0,170409
92933,0,92933
226882,0,226882
243756,0,243756
59290,0,59290
6063,1,6063
186067,0,186067
109495,0,109495
254892,0,254892
267331,0,267331
34466,0,34466
215572,0,215572
255375,0,255375
193301,0,193301
149060,0,149060
53458,0,53458
200941,0,200941
100702,0,100702
234581,0,234581
241363,0,241363
206583,0,206583
3424,1,3424
123902,0,123902
164384,0,164384
193451,0,193451
27732,0,27732
195346,0,195346
154925,0,154925
106330,0,106330
201690,0,201690
222664,0,222664
266588,0,266588
76807,0,76807
49866,0,49866
123035,0,123035
174756,0,174756
168317,0,168317
92656,0,92656
74121,0,74121
266480,0,266480
118891,0,118891
252508,0,252508
116815,0,116815
11992,1,11992
257723,0,257723
102754,0,102754
74684,0,74684
14746,1,14746
170536,0,170536
179515,0,179515
60677,0,60677
219571,0,219571
258794,0,258794
92004,0,92004
66500,0,66500
260676,0,260676
41398,0,41398
165422,0,165422
90700,0,90700
74657,0,74657
48832,0,48832
115219,0,115219
89258,0,89258
267415,0,267415
210558,0,210558
18969,0,18969
206441,0,206441
218319,0,218319
29318,0,29318
23288,0,23288
1005,1,1005
239414,0,239414
120209,0,120209
205997,0,205997
57845,0,57845
230555,0,230555
267334,0,267334
16264,0,16264
92510,0,92510
233064,0,233064
218130,0,218130
81269,0,81269
59282,0,59282
130479,0,130479
211200,0,211200
217442,0,217442
45592,0,45592
24112,0,24112
168310,0,168310
267742,0,267742
184785,0,184785
106916,0,106916
25004,0,25004
234431,0,234431
83786,0,83786
8547,1,8547
84453,0,84453
234593,0,234593
140375,0,140375
143051,0,143051
145449,0,145449
135013,0,135013
189867,0,189867
167207,0,167207
264202,0,264202
166231,0,166231
4362,1,4362
152114,0,152114
121687,0,121687
142258,0,142258
106845,0,106845
78099,0,78099
163261,0,163261
86345,0,86345
59497,0,59497
136720,0,136720
235864,0,235864
153079,0,153079
80352,0,80352
206793,0,206793
158590,0,158590
110465,0,110465
72012,0,72012
51647,0,51647
174533,0,174533
6233,1,6233
179920,0,179920
16451,0,16451
9812,0,9812
256186,0,256186
116399,0,116399
58236,0,58236
126527,0,126527
125878,0,125878
175275,0,175275
255526,0,255526
112579,0,112579
117562,0,117562
257039,0,257039
70916,0,70916
93134,0,93134
46619,0,46619
247870,0,247870
55561,0,55561
240197,0,240197
198727,0,198727
32305,0,32305
118442,0,118442
207848,0,207848
218309,0,218309
142249,0,142249
100246,0,100246
218255,0,218255
242045,0,242045
86993,0,86993
186625,0,186625
240283,0,240283
151031,0,151031
4076,1,4076
163969,0,163969
100013,0,100013
140515,0,140515
213740,0,213740
230234,0,230234
143904,0,143904
23642,0,23642
125705,0,125705
248098,0,248098
187468,0,187468
265500,0,265500
124531,0,124531
42532,0,42532
267506,0,267506
263981,0,263981
167749,0,167749
63682,0,63682
22255,0,22255
201467,0,201467
209534,0,209534
224308,0,224308
197310,0,197310
100021,0,100021
22880,0,22880
227328,0,227328
166682,0,166682
253019,0,253019
163887,0,163887
106987,0,106987
64631,0,64631
82638,0,82638
92262,0,92262
6037,1,6037
123882,0,123882
209634,0,209634
159276,0,159276
196109,0,196109
15373,1,15373
54210,0,54210
32825,0,32825
114757,0,114757
94368,0,94368
140058,0,140058
138959,0,138959
90542,0,90542
160923,0,160923
52644,0,52644
183750,0,183750
40024,0,40024
34439,0,34439
239348,0,239348
52842,0,52842
46160,0,46160
207981,0,207981
150200,0,150200
232703,0,232703
258955,0,258955
38376,0,38376
226763,0,226763
177714,0,177714
228207,0,228207
133345,0,133345
155770,0,155770
100630,0,100630
15794,1,15794
196344,0,196344
124484,0,124484
168985,0,168985
170070,0,170070
172049,0,172049
260383,0,260383
171353,0,171353
93256,0,93256
125938,0,125938
48581,0,48581
79134,0,79134
18568,0,18568
41752,0,41752
118689,0,118689
138806,0,138806
70980,0,70980
241919,0,241919
131485,0,131485
17131,0,17131
15233,1,15233
29658,0,29658
224635,0,224635
219325,0,219325
218473,0,218473
125080,0,125080
95444,0,95444
175138,0,175138
1337,1,1337
181606,0,181606
36481,0,36481
88528,0,88528
100072,0,100072
166174,0,166174
228213,0,228213
242413,0,242413
132851,0,132851
184234,0,184234
226532,0,226532
60057,0,60057
94643,0,94643
51917,0,51917
33040,0,33040
211707,0,211707
91141,0,91141
53508,0,53508
124429,0,124429
258472,0,258472
245897,0,245897
110289,0,110289
85081,0,85081
147695,0,147695
29971,0,29971
44804,0,44804
177055,0,177055
125633,0,125633
145474,0,145474
45949,0,45949
63166,0,63166
240246,0,240246
16375,0,16375
13519,1,13519
215670,0,215670
143801,0,143801
167054,0,167054
70112,0,70112
9440,1,9440
69623,0,69623
114223,0,114223
55547,0,55547
207941,0,207941
105268,0,105268
34069,0,34069
128647,0,128647
15646,1,15646
49870,0,49870
266528,0,266528
48002,0,48002
39326,0,39326
153534,0,153534
108130,0,108130
63671,0,63671
250240,0,250240
22086,0,22086
209849,0,209849
70869,0,70869
234969,0,234969
221281,0,221281
159865,0,159865
193991,0,193991
136856,0,136856
213286,0,213286
155553,0,155553
69918,0,69918
175120,0,175120
224438,0,224438
12535,1,12535
140979,0,140979
240969,0,240969
90596,0,90596
253651,0,253651
252102,0,252102
248046,0,248046
7054,1,7054
117987,0,117987
101751,0,101751
192927,0,192927
110110,0,110110
24572,0,24572
17768,0,17768
147650,0,147650
94992,0,94992
229092,0,229092
22267,0,22267
84807,0,84807
232798,0,232798
193940,0,193940
17643,0,17643
107302,0,107302
229184,0,229184
180017,0,180017
187727,0,187727
212448,0,212448
108373,0,108373
22900,0,22900
208840,0,208840
136104,0,136104
122746,0,122746
31907,0,31907
13650,1,13650
174330,0,174330
102889,0,102889
128256,0,128256
190181,0,190181
43049,0,43049
21240,0,21240
32127,0,32127
203313,0,203313
266152,0,266152
251871,0,251871
145747,0,145747
64050,0,64050
146845,0,146845
214171,0,214171
152308,0,152308
152082,0,152082
187044,0,187044
260666,0,260666
206954,0,206954
51373,0,51373
170594,0,170594
217776,0,217776
179546,0,179546
91737,0,91737
86076,0,86076
123091,0,123091
148419,0,148419
110946,0,110946
211133,0,211133
70746,0,70746
106156,0,106156
100357,0,100357
261361,0,261361
54219,0,54219
87867,0,87867
208676,0,208676
82886,0,82886
28565,0,28565
181857,0,181857
27401,0,27401
212287,0,212287
168362,0,168362
174184,0,174184
217249,0,217249
162358,0,162358
188345,0,188345
151464,0,151464
193594,0,193594
52052,0,52052
243523,0,243523
179630,0,179630
78184,0,78184
108472,0,108472
170235,0,170235
68174,0,68174
57418,0,57418
17847,0,17847
250945,0,250945
104290,0,104290
200792,0,200792
220565,0,220565
91501,0,91501
255234,0,255234
234634,0,234634
28623,0,28623
174502,0,174502
231683,0,231683
85076,0,85076
174906,0,174906
149899,0,149899
236798,0,236798
246379,0,246379
58219,0,58219
131120,0,131120
244897,0,244897
183996,0,183996
26328,0,26328
229089,0,229089
99945,0,99945
199436,0,199436
256647,0,256647
215476,0,215476
61427,0,61427
252642,0,252642
146050,0,146050
49255,0,49255
88549,0,88549
187889,0,187889
3851,1,3851
189194,0,189194
209524,0,209524
87733,0,87733
95289,0,95289
40284,0,40284
228229,0,228229
205621,0,205621
25260,0,25260
264528,0,264528
68669,0,68669
196990,0,196990
84471,0,84471
64214,0,64214
108849,0,108849
251230,0,251230
83851,0,83851
231961,0,231961
18440,0,18440
105928,0,105928
126428,0,126428
161669,0,161669
165591,0,165591
262910,0,262910
254533,0,254533
205750,0,205750
159516,0,159516
55952,0,55952
144294,0,144294
246452,0,246452
135039,0,135039
105278,0,105278
31894,0,31894
145994,0,145994
6728,1,6728
91132,0,91132
129211,0,129211
109304,0,109304
264200,0,264200
38866,0,38866
213951,0,213951
30123,0,30123
66440,0,66440
73118,0,73118
52757,0,52757
83561,0,83561
247777,0,247777
168910,0,168910
9038,1,9038
228512,0,228512
238735,0,238735
104589,0,104589
250559,0,250559
237129,0,237129
149522,0,149522
228199,0,228199
69241,0,69241
79610,0,79610
35790,0,35790
265563,0,265563
144681,0,144681
144056,0,144056
57276,0,57276
122212,0,122212
1051,1,1051
93788,0,93788
156830,0,156830
124003,0,124003
240647,0,240647
122196,0,122196
173808,0,173808
229300,0,229300
132935,0,132935
43279,0,43279
154392,0,154392
75579,0,75579
245131,0,245131
263593,0,263593
133005,0,133005
244642,0,244642
164400,0,164400
263276,0,263276
56035,0,56035
133791,0,133791
238649,0,238649
213572,0,213572
173354,0,173354
234761,0,234761
122630,0,122630
198763,0,198763
216050,0,216050
189370,0,189370
178245,0,178245
21788,0,21788
2933,1,2933
69160,0,69160
185038,0,185038
128404,0,128404
54544,0,54544
136097,0,136097
252711,0,252711
212137,0,212137
167080,0,167080
220004,0,220004
121614,0,121614
200340,0,200340
154257,0,154257
146793,0,146793
97672,0,97672
242233,0,242233
203523,0,203523
63902,0,63902
27312,0,27312
98682,0,98682
254002,0,254002
26286,0,26286
64248,0,64248
174617,0,174617
6512,1,6512
124866,0,124866
197931,0,197931
80799,0,80799
39764,0,39764
4603,1,4603
92049,0,92049
154120,0,154120
91155,0,91155
124137,0,124137
214733,0,214733
144674,0,144674
77008,0,77008
63617,0,63617
119568,0,119568
163683,0,163683
263888,0,263888
3280,0,3280
78327,0,78327
76926,0,76926
147599,0,147599
30437,0,30437
17281,0,17281
128465,0,128465
156189,0,156189
263761,0,263761
241913,0,241913
24322,0,24322
26043,0,26043
245381,0,245381
46769,0,46769
96512,0,96512
20400,0,20400
76798,0,76798
135893,0,135893
133044,0,133044
252663,0,252663
127405,0,127405
160273,0,160273
16753,0,16753
265921,0,265921
222133,0,222133
265209,0,265209
161746,0,161746
187802,0,187802
10744,1,10744
180268,0,180268
255978,0,255978
247964,0,247964
195875,0,195875
55340,0,55340
67969,0,67969
257549,0,257549
169632,0,169632
156572,0,156572
48351,0,48351
20762,0,20762
41146,0,41146
44072,0,44072
7404,1,7404
35983,0,35983
159685,0,159685
242625,0,242625
124726,0,124726
239007,0,239007
166754,0,166754
263831,0,263831
177362,0,177362
215368,0,215368
222295,0,222295
82098,0,82098
241018,0,241018
130783,0,130783
78441,0,78441
213269,0,213269
127124,0,127124
194570,0,194570
168681,0,168681
175731,0,175731
53858,0,53858
51910,0,51910
267995,0,267995
62291,0,62291
52063,0,52063
4871,1,4871
192085,0,192085
123875,0,123875
220270,0,220270
252378,0,252378
228660,0,228660
160831,0,160831
58762,0,58762
40713,0,40713
262434,0,262434
38227,0,38227
97094,0,97094
22584,0,22584
74660,0,74660
166624,0,166624
226361,0,226361
111024,0,111024
220953,0,220953
67734,0,67734
206480,0,206480
187424,0,187424
115056,0,115056
108985,0,108985
78313,0,78313
21379,0,21379
267891,0,267891
139033,0,139033
138982,0,138982
220991,0,220991
238137,0,238137
16602,0,16602
138059,0,138059
27806,0,27806
105267,0,105267
198616,0,198616
59415,0,59415
267881,0,267881
1227,1,1227
176209,0,176209
178636,0,178636
197941,0,197941
212005,0,212005
221288,0,221288
12,1,12
110667,0,110667
151617,0,151617
166129,0,166129
21209,0,21209
104478,0,104478
261018,0,261018
152900,0,152900
102322,0,102322
118338,0,118338
44528,0,44528
7966,1,7966
223175,0,223175
56320,0,56320
105779,0,105779
173988,0,173988
256873,0,256873
18652,0,18652
162434,0,162434
62844,0,62844
42987,0,42987
60847,0,60847
52480,0,52480
116891,0,116891
203388,0,203388
127378,0,127378
80924,0,80924
209019,0,209019
218865,0,218865
1643,1,1643
131348,0,131348
122720,0,122720
268133,0,268133
55598,0,55598
209227,0,209227
51408,0,51408
103060,0,103060
162271,0,162271
69040,0,69040
207256,0,207256
2524,1,2524
48324,0,48324
239556,0,239556
46098,0,46098
44750,0,44750
239460,0,239460
265095,0,265095
201111,0,201111
258672,0,258672
189017,0,189017
81354,0,81354
96655,0,96655
89765,0,89765
240880,0,240880
223230,0,223230
157734,0,157734
263754,0,263754
98668,0,98668
50169,0,50169
118622,0,118622
161941,0,161941
89762,0,89762
129774,0,129774
118566,0,118566
249795,0,249795
126898,0,126898
239185,0,239185
21816,0,21816
180466,0,180466
35793,0,35793
256034,0,256034
87555,0,87555
134162,0,134162
20050,0,20050
263220,0,263220
184069,0,184069
31784,0,31784
102840,0,102840
237858,0,237858
231904,0,231904
100378,0,100378
114243,0,114243
143334,0,143334
197368,0,197368
249129,0,249129
37549,0,37549
31523,0,31523
53347,0,53347
142071,0,142071
11540,1,11540
263084,0,263084
165474,0,165474
153428,0,153428
197151,0,197151
91842,0,91842
212706,0,212706
13825,1,13825
32585,0,32585
57583,0,57583
138264,0,138264
106356,0,106356
154420,0,154420
48519,0,48519
126021,0,126021
104635,0,104635
142380,0,142380
27198,0,27198
36722,0,36722
108038,0,108038
191228,0,191228
255209,0,255209
196677,0,196677
71682,0,71682
200837,0,200837
179661,0,179661
43204,0,43204
21430,0,21430
152124,0,152124
259080,0,259080
39531,0,39531
209427,0,209427
262058,0,262058
162490,0,162490
51017,0,51017
211975,0,211975
258873,0,258873
256500,0,256500
167015,0,167015
159832,0,159832
207586,0,207586
183788,0,183788
231661,0,231661
60280,0,60280
21825,0,21825
99954,0,99954
119282,0,119282
261138,0,261138
219038,0,219038
89502,0,89502
401,1,401
37978,0,37978
138212,0,138212
150132,0,150132
200608,0,200608
218861,0,218861
257618,0,257618
40471,0,40471
116161,0,116161
174327,0,174327
125974,0,125974
245205,0,245205
140215,0,140215
235161,0,235161
180541,0,180541
40810,0,40810
155882,0,155882
50869,0,50869
116911,0,116911
152794,0,152794
241765,0,241765
6336,1,6336
178750,0,178750
182936,0,182936
260930,0,260930
153653,0,153653
261291,0,261291
164060,0,164060
58709,0,58709
165793,0,165793
213020,0,213020
109003,0,109003
161977,0,161977
245714,0,245714
190941,0,190941
52158,0,52158
14411,1,14411
257174,0,257174
139198,0,139198
101438,0,101438
209026,0,209026
224950,0,224950
60255,0,60255
124651,0,124651
265854,0,265854
150885,0,150885
17086,0,17086
8205,1,8205
12574,1,12574
165916,0,165916
111419,0,111419
100177,0,100177
131733,0,131733
111125,0,111125
165177,0,165177
200126,0,200126
251941,0,251941
212906,0,212906
108901,0,108901
150467,0,150467
6781,1,6781
85781,0,85781
45828,0,45828
49664,0,49664
243525,0,243525
49141,0,49141
254840,0,254840
141236,0,141236
86120,0,86120
114195,0,114195
171072,0,171072
148293,0,148293
265666,0,265666
228268,0,228268
130367,0,130367
148614,0,148614
138073,0,138073
958,1,958
234026,0,234026
171301,0,171301
70892,0,70892
235390,0,235390
48724,0,48724
36046,0,36046
89916,0,89916
116178,0,116178
262802,0,262802
117150,0,117150
72499,0,72499
177896,0,177896
246491,0,246491
25607,0,25607
142952,0,142952
252721,0,252721
118631,0,118631
126721,0,126721
230129,0,230129
79010,0,79010
107669,0,107669
116379,0,116379
216690,0,216690
223662,0,223662
222555,0,222555
68776,0,68776
10640,1,10640
158395,0,158395
109004,0,109004
193321,0,193321
125899,0,125899
207628,0,207628
164061,0,164061
242263,0,242263
58610,0,58610
162616,0,162616
186496,0,186496
27711,0,27711
267208,0,267208
117705,0,117705
245281,0,245281
31740,0,31740
39607,0,39607
175497,0,175497
192921,0,192921
189448,0,189448
131641,0,131641
154073,0,154073
27111,0,27111
264324,0,264324
222159,0,222159
46412,0,46412
210721,0,210721
253245,0,253245
159049,0,159049
77753,0,77753
239627,0,239627
18630,0,18630
244785,0,244785
43113,0,43113
131741,0,131741
54296,0,54296
268501,0,268501
218899,0,218899
62695,0,62695
153590,0,153590
204003,0,204003
181789,0,181789
11744,1,11744
257759,0,257759
208831,0,208831
189166,0,189166
168536,0,168536
234397,0,234397
222056,0,222056
194962,0,194962
24267,0,24267
204805,0,204805
105071,0,105071
267177,0,267177
55203,0,55203
143374,0,143374
14384,1,14384
73515,0,73515
254166,0,254166
205593,0,205593
195892,0,195892
91221,0,91221
242368,0,242368
213006,0,213006
140362,0,140362
45706,0,45706
23557,0,23557
264040,0,264040
210691,0,210691
59312,0,59312
41064,0,41064
206028,0,206028
118940,0,118940
66000,0,66000
173922,0,173922
154230,0,154230
264826,0,264826
75902,0,75902
15189,1,15189
108502,0,108502
22143,0,22143
95366,0,95366
129634,0,129634
174504,0,174504
72529,0,72529
198620,0,198620
76509,0,76509
226911,0,226911
214046,0,214046
244868,0,244868
124286,0,124286
42236,0,42236
173298,0,173298
128828,0,128828
